model,ins_id,param_id,length,format,num,correct,order,total_score
o3,2,2,60,0.0,0.0,0.0,0.0,0.0
o3,2,3,60,0.0,0.0,0.0,0.0,0.0
o3,2,4,60,0.0,0.0,0.0,0.5,0.1
o3,3,0,60,0.0,0.0,0.0,0.5,0.1
o3,3,1,60,0.0,0.0,0.0,0.0,0.0
o3,3,2,60,0.0,0.0,0.0,0.0,0.0
o3,3,3,60,0.0,0.0,0.0,0.0,0.0
o3,3,4,60,0.0,0.0,0.0,0.0,0.0
o3,4,0,60,0.0,0.0,0.0,0.0,0.0
o3,4,1,60,0.0,0.0,0.0,0.5,0.1
o3,4,2,60,0.0,0.0,0.0,0.0,0.0
o3,4,3,60,0.0,0.0,0.0,0.0,0.0
o3,4,4,60,0.0,0.0,0.0,0.5,0.1
o3,0,0,120,0.0,0.0,0.0,0.0,0.0
o3,0,1,120,0.0,0.0,0.0,0.0,0.0
o3,0,2,120,0.0,0.0,0.0,0.0,0.0
o3,0,3,120,0.0,0.0,0.0,0.0,0.0
o3,0,4,120,0.0,0.0,0.0,0.5,0.1
o3,1,0,120,0.0,0.0,0.0,0.5,0.1
o3,1,1,120,0.0,0.0,0.0,0.0,0.0
o3,1,2,120,0.0,0.0,0.0,0.5,0.1
o3,1,3,120,0.0,0.0,0.0,0.0,0.0
o3,1,4,120,0.0,0.0,0.0,0.0,0.0
o3,2,0,120,0.0,0.0,0.0,0.5,0.1
o3,2,1,120,0.0,0.0,0.0,0.5,0.1
o3,2,2,120,0.0,0.0,0.0,0.0,0.0
o3,2,3,120,0.0,0.0,0.0,0.0,0.0
o3,2,4,120,0.0,0.0,0.0,0.0,0.0
o3,3,0,120,0.0,0.0,0.0,0.5,0.1
o3,3,1,120,0.0,0.0,0.0,0.5,0.1
o3,3,2,120,0.0,0.0,0.0,0.0,0.0
o3,3,3,120,0.0,0.0,0.0,0.0,0.0
o3,3,4,120,0.0,0.0,0.0,0.0,0.0
o3,4,0,120,0.0,0.0,0.0,0.0,0.0
o3,4,1,120,0.0,0.0,0.0,0.0,0.0
o3,4,2,120,0.0,0.0,0.0,0.0,0.0
o3,4,3,120,0.0,0.0,0.0,0.0,0.0
o3,4,4,120,0.0,0.0,0.0,0.0,0.0
claude-sonnet-4-20250514,0,0,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,1,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,2,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,3,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,4,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,0,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,1,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,2,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,3,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,4,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,0,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,1,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,2,2,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,3,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,2,4,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,0,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,1,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,2,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,3,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,4,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,0,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,1,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,2,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,3,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,4,3,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,0,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,1,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,2,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,3,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,4,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,0,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,1,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,2,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,3,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,4,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,0,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,1,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,2,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,3,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,4,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,0,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,1,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,2,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,3,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,4,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,0,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,1,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,2,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,3,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,4,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,0,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,1,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,2,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,3,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,4,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,0,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,1,13,1.0,1.0,0.5,1.0,0.85
claude-sonnet-4-20250514,1,2,13,0.0,0.5555555555555556,1.0,1.0,0.6666666666666667
claude-sonnet-4-20250514,1,3,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,1,4,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,2,0,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,1,13,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-20250514,2,2,13,0.0,0.11111111111111109,1.0,1.0,0.5333333333333333
claude-sonnet-4-20250514,2,3,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,2,4,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,0,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,1,13,1.0,1.0,0.5,1.0,0.85
claude-sonnet-4-20250514,3,2,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,3,13,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,3,4,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,0,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,1,13,1.0,1.0,0.5,1.0,0.85
claude-sonnet-4-20250514,4,2,13,0.0,0.11111111111111109,1.0,1.0,0.5333333333333333
claude-sonnet-4-20250514,4,3,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,4,13,0.0,1.0,1.0,1.0,0.8
claude-sonnet-4-20250514,0,0,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,1,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,2,28,1.0,1.0,0.8333333333333334,1.0,0.95
claude-sonnet-4-20250514,0,3,28,1.0,1.0,0.875,1.0,0.9625
claude-sonnet-4-20250514,0,4,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,0,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,1,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,2,28,1.0,1.0,0.8333333333333334,1.0,0.95
claude-sonnet-4-20250514,1,3,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,4,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,0,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,1,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,2,28,1.0,1.0,0.8333333333333334,1.0,0.95
claude-sonnet-4-20250514,2,3,28,1.0,1.0,0.875,1.0,0.9625
claude-sonnet-4-20250514,2,4,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,0,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,1,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,2,28,1.0,1.0,0.8333333333333334,1.0,0.95
claude-sonnet-4-20250514,3,3,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,3,4,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,0,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,1,28,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,2,28,1.0,1.0,0.8333333333333334,1.0,0.95
claude-sonnet-4-20250514,4,3,28,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-20250514,4,4,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,0,0,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,0,1,60,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,0,2,60,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,0,3,60,1.0,1.0,0.625,1.0,0.8875
claude-sonnet-4-20250514,0,4,60,1.0,1.0,0.6999999999999998,1.0,0.9099999999999999
claude-sonnet-4-20250514,1,0,60,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,1,60,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,1,2,60,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,1,3,60,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-20250514,1,4,60,0.0,1.0,0.6,1.0,0.6799999999999999
claude-sonnet-4-20250514,2,0,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,2,1,60,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,2,60,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,2,3,60,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-20250514,2,4,60,0.0,1.0,0.8000000000000002,1.0,0.74
claude-sonnet-4-20250514,3,0,60,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-20250514,3,1,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,2,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,3,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,4,60,0.75,1.0,0.6999999999999998,1.0,0.86
claude-sonnet-4-20250514,4,0,60,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-20250514,4,1,60,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,4,2,60,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,4,3,60,0.0,1.0,1.0,1.0,0.8
claude-sonnet-4-20250514,4,4,60,0.0,1.0,0.6999999999999998,1.0,0.71
claude-sonnet-4-20250514,0,0,120,1.0,1.0,0.5,0.5,0.75
claude-sonnet-4-20250514,0,1,120,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-20250514,0,2,120,0.0,1.0,1.0,1.0,0.8
claude-sonnet-4-20250514,0,3,120,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-20250514,0,4,120,0.0,1.0,0.8000000000000002,1.0,0.74
claude-sonnet-4-20250514,1,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-20250514,1,1,120,0.0,0.0,0.5,1.0,0.35
claude-sonnet-4-20250514,1,2,120,0.0,1.0,1.0,1.0,0.8
claude-sonnet-4-20250514,1,3,120,0.0,0.5833333333333334,0.25,1.0,0.45
claude-sonnet-4-20250514,1,4,120,0.0,0.6,0.6,0.0,0.36
claude-sonnet-4-20250514,2,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-20250514,2,1,120,1.0,1.0,0.75,1.0,0.925
claude-sonnet-4-20250514,2,2,120,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,2,3,120,0.0,0.0,0.5,1.0,0.35
claude-sonnet-4-20250514,2,4,120,1.0,1.0,0.6999999999999998,1.0,0.9099999999999999
claude-sonnet-4-20250514,3,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-20250514,3,1,120,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-20250514,3,2,120,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-20250514,3,3,120,0.0,0.0,0.625,1.0,0.3875
claude-sonnet-4-20250514,3,4,120,0.75,1.0,0.6999999999999998,1.0,0.86
claude-sonnet-4-20250514,4,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-20250514,4,1,120,0.0,0.0,0.75,1.0,0.425
claude-sonnet-4-20250514,4,2,120,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-20250514,4,3,120,0.0,0.5,0.125,0.5,0.2875
claude-sonnet-4-20250514,4,4,120,0.0,0.6,0.6,1.0,0.5599999999999999
gemini-2.5-flash,0,0,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,3,3,0.0,0.16666666666666666,0.25,1.0,0.325
gemini-2.5-flash,0,4,3,0.0,0.26666666666666666,0.4000000000000001,1.0,0.4
gemini-2.5-flash,1,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,4,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,3,3,0.0,0.5,0.75,1.0,0.575
gemini-2.5-flash,2,4,3,0.0,0.0,0.0,0.5,0.1
gemini-2.5-flash,3,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,4,3,0.0,0.26666666666666666,0.4000000000000001,1.0,0.4
gemini-2.5-flash,4,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,3,3,0.0,0.25,0.375,1.0,0.3875
gemini-2.5-flash,4,4,3,0.0,0.26666666666666666,0.4000000000000001,1.0,0.4
gemini-2.5-flash,0,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,2,6,0.0,0.22222222222222224,0.3333333333333333,1.0,0.3666666666666667
gemini-2.5-flash,0,3,6,0.0,0.3333333333333333,0.5,1.0,0.45
gemini-2.5-flash,0,4,6,0.0,0.06666666666666665,0.10000000000000002,0.5,0.15
gemini-2.5-flash,1,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,3,6,0.0,0.5,0.75,1.0,0.575
gemini-2.5-flash,1,4,6,0.0,0.3333333333333333,0.5,1.0,0.45
gemini-2.5-flash,2,0,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,3,6,0.0,0.08333333333333333,0.125,0.5,0.1625
gemini-2.5-flash,2,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,1,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,2,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,3,6,0.0,0.5,0.75,1.0,0.575
gemini-2.5-flash,3,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,3,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,1,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,3,13,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,4,13,0.0,0.1333333333333333,0.20000000000000004,1.0,0.3
gemini-2.5-flash,1,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,1,13,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,0,13,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,1,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,3,13,0.0,0.0,0.0,0.5,0.1
gemini-2.5-flash,2,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,1,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,2,13,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,1,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,1,28,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,2,28,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.5-flash,0,3,28,0.0,0.08333333333333333,0.125,0.5,0.1625
gemini-2.5-flash,0,4,28,0.0,0.20000000000000004,0.3,1.0,0.35
gemini-2.5-flash,1,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,2,28,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,3,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,2,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,3,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,0,28,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,2,28,0.0,1.0,1.0,1.0,0.8
gemini-2.5-flash,3,3,28,0.0,0.5833333333333334,0.875,1.0,0.6375
gemini-2.5-flash,3,4,28,0.0,0.20000000000000004,0.3,1.0,0.35
gemini-2.5-flash,4,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,2,28,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,3,28,0.0,0.5,0.75,1.0,0.575
gemini-2.5-flash,4,4,28,0.0,0.20000000000000004,0.3,1.0,0.35
gemini-2.5-flash,0,0,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,1,60,0.75,1.0,0.75,1.0,0.875
gemini-2.5-flash,0,2,60,0.0,0.4444444444444445,0.6666666666666666,1.0,0.5333333333333334
gemini-2.5-flash,0,3,60,0.0,0.16666666666666666,0.25,1.0,0.325
gemini-2.5-flash,0,4,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,0,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,1,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,2,60,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.5-flash,1,3,60,0.0,0.3333333333333333,0.5,1.0,0.45
gemini-2.5-flash,1,4,60,0.0,0.3333333333333333,0.5,1.0,0.45
gemini-2.5-flash,2,0,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,1,60,0.75,1.0,0.75,1.0,0.875
gemini-2.5-flash,2,2,60,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.5-flash,2,3,60,0.0,0.25,0.375,1.0,0.3875
gemini-2.5-flash,2,4,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,0,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,1,60,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,2,60,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.5-flash,3,3,60,0.0,0.3333333333333333,0.5,1.0,0.45
gemini-2.5-flash,3,4,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,0,60,0.75,1.0,1.0,0.0,0.75
gemini-2.5-flash,4,1,60,0.75,1.0,0.75,1.0,0.875
gemini-2.5-flash,4,2,60,0.0,0.0,0.0,0.5,0.1
gemini-2.5-flash,4,3,60,0.0,0.5833333333333334,0.875,1.0,0.6375
gemini-2.5-flash,4,4,60,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,0,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,1,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,0,2,120,0.0,0.22222222222222224,0.3333333333333333,1.0,0.3666666666666667
gemini-2.5-flash,0,3,120,0.0,0.4166666666666667,0.375,1.0,0.4375
gemini-2.5-flash,0,4,120,0.75,1.0,0.6,1.0,0.8300000000000001
gemini-2.5-flash,1,0,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,1,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,1,2,120,0.75,1.0,0.6666666666666666,1.0,0.85
gemini-2.5-flash,1,3,120,0.0,0.4166666666666667,0.375,1.0,0.4375
gemini-2.5-flash,1,4,120,0.0,0.6,0.8000000000000002,1.0,0.62
gemini-2.5-flash,2,0,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,1,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,2,2,120,0.0,0.4444444444444445,0.6666666666666666,1.0,0.5333333333333334
gemini-2.5-flash,2,3,120,0.0,0.0,0.0,0.5,0.1
gemini-2.5-flash,2,4,120,0.0,0.0,0.0,0.5,0.1
gemini-2.5-flash,3,0,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,1,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,2,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,3,3,120,0.75,1.0,0.625,1.0,0.8375
gemini-2.5-flash,3,4,120,0.75,1.0,0.6,1.0,0.8300000000000001
gemini-2.5-flash,4,0,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,1,120,0.75,1.0,1.0,1.0,0.95
gemini-2.5-flash,4,2,120,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.5-flash,4,3,120,0.0,0.5833333333333334,0.625,1.0,0.5625
gemini-2.5-flash,4,4,120,0.0,0.5333333333333333,0.6,1.0,0.54
claude-sonnet-4-5-20250929,0,0,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,1,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,2,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,3,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,4,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,0,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,1,3,0.0,1.0,1.0,1.0,0.8
claude-sonnet-4-5-20250929,1,2,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,3,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,4,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,0,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,1,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,2,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,3,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,4,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,0,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,1,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,2,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,3,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,4,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,0,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,1,3,0.75,1.0,1.0,1.0,0.95
