model,ins_id,param_id,length,correct,num_text,ori,format,total_score
gpt-4o,4,4,60,0.4452039930555556,0.11428571428571432,0.9333964646464646,0.8,0.5976311665764791
gpt-4o,0,0,120,0.09677933673469388,0.6857142857142857,0.9583333333333334,1.0,0.7282844387755103
gpt-4o,0,1,120,0.09765625,0.6857142857142857,0.2833333333333333,0.3,0.35095982142857146
gpt-4o,0,2,120,0.19933832908163265,1.0,0.9347826086956522,0.8,0.7703024484250223
gpt-4o,0,3,120,0.12565768494897958,0.5714285714285714,0.8125,0.8,0.6117386798469389
gpt-4o,0,4,120,0.4000717474489796,0.45714285714285713,0.9880952380952381,0.8,0.6907286352040816
gpt-4o,1,0,120,0.06696428571428571,0.34285714285714286,0.35714285714285715,0.3,0.28125
gpt-4o,1,1,120,0.13392857142857142,0.22857142857142856,0.0,0.5,0.20892857142857144
gpt-4o,1,2,120,0.21269132653061226,0.5714285714285714,0.5,0.4,0.43539540816326533
gpt-4o,1,3,120,0.044244260204081634,1.0,0.17857142857142858,0.3,0.3874202806122449
gpt-4o,1,4,120,0.3674266581632653,0.5714285714285714,0.5,0.3,0.4413424744897959
gpt-4o,2,0,120,0.060267857142857144,0.6857142857142857,0.25,0.3,0.3334821428571429
gpt-4o,2,1,120,0.12723214285714285,0.22857142857142856,0.0,0.5,0.20758928571428573
gpt-4o,2,2,120,0.20513791454081634,0.6857142857142857,0.9537037037037037,0.6,0.6485672654478458
gpt-4o,2,3,120,0.12521922831632654,0.6857142857142857,0.4090909090909091,0.3,0.39419968981910947
gpt-4o,2,4,120,0.3761360012755102,0.6857142857142857,0.4444444444444444,0.3,0.4549891050170068
gpt-4o,3,0,120,0.07603236607142858,1.0,0.6666666666666666,1.0,0.7152064732142857
gpt-4o,3,1,120,0.09042171556122448,0.0,0.9270728008088979,0.8,0.4962061833549143
gpt-4o,3,2,120,0.18207908163265304,0.5714285714285714,0.5270833333333333,0.8,0.5373979591836735
gpt-4o,3,3,120,0.01678093112244898,0.45714285714285713,0.38000000000000006,1.0,0.4816419005102041
gpt-4o,3,4,120,0.375,1.0,0.0,0.4,0.425
gpt-4o,4,0,120,0.013432716836734693,0.34285714285714286,0.6999999999999998,1.0,0.5484008290816326
gpt-4o,4,1,120,0.06857860331632652,0.34285714285714286,0.4468085106382979,0.3,0.3084725595690404
gpt-4o,4,2,120,0.14074457908163265,0.5714285714285714,0.30128205128205127,0.6,0.4113906740580847
gpt-4o,4,3,120,0.006696428571428571,0.6857142857142857,0.16666666666666666,0.3,0.29776785714285714
gpt-4o,4,4,120,0.37282764668367346,0.6857142857142857,0.4605263157894737,0.6,0.5341519955021482
o3,0,0,3,1.0,1.0,1.0,1.0,1.0
o3,0,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
o3,0,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
o3,0,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
o3,0,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
o3,1,0,3,1.0,1.0,1.0,1.0,1.0
o3,1,1,3,1.0,1.0,1.0,1.0,1.0
o3,1,2,3,1.0,1.0,1.0,1.0,1.0
o3,1,3,3,1.0,1.0,1.0,1.0,1.0
o3,1,4,3,1.0,1.0,1.0,1.0,1.0
o3,2,0,3,1.0,1.0,1.0,1.0,1.0
o3,2,1,3,1.0,1.0,1.0,1.0,1.0
o3,2,2,3,1.0,1.0,1.0,1.0,1.0
o3,2,3,3,1.0,1.0,1.0,1.0,1.0
o3,2,4,3,1.0,1.0,1.0,1.0,1.0
o3,3,0,3,1.0,1.0,1.0,1.0,1.0
o3,3,1,3,1.0,1.0,1.0,1.0,1.0
o3,3,2,3,1.0,1.0,1.0,1.0,1.0
o3,3,3,3,1.0,1.0,1.0,1.0,1.0
o3,3,4,3,1.0,1.0,1.0,1.0,1.0
o3,4,0,3,1.0,1.0,1.0,1.0,1.0
o3,4,1,3,1.0,1.0,1.0,1.0,1.0
o3,4,2,3,1.0,1.0,1.0,1.0,1.0
o3,4,3,3,1.0,1.0,1.0,1.0,1.0
o3,4,4,3,1.0,1.0,1.0,1.0,1.0
o3,0,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
o3,0,1,6,1.0,1.0,1.0,1.0,1.0
o3,0,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
o3,0,3,6,1.0,1.0,1.0,1.0,1.0
o3,0,4,6,1.0,1.0,0.5,0.6,0.75
o3,1,0,6,0.75,1.0,1.0,1.0,0.95
o3,1,1,6,1.0,1.0,1.0,1.0,1.0
o3,1,2,6,1.0,1.0,0.5,0.6,0.75
o3,1,3,6,1.0,1.0,1.0,1.0,1.0
o3,1,4,6,1.0,1.0,0.5,0.6,0.75
o3,2,0,6,0.75,1.0,1.0,1.0,0.95
o3,2,1,6,0.75,1.0,1.0,1.0,0.95
o3,2,2,6,1.0,1.0,0.5,0.6,0.75
o3,2,3,6,1.0,1.0,1.0,1.0,1.0
o3,2,4,6,1.0,1.0,0.5,0.6,0.75
o3,3,0,6,1.0,1.0,1.0,1.0,1.0
o3,3,1,6,1.0,1.0,1.0,1.0,1.0
o3,3,2,6,1.0,1.0,0.5,0.6,0.75
o3,3,3,6,1.0,1.0,1.0,1.0,1.0
o3,3,4,6,1.0,1.0,0.5,0.6,0.75
o3,4,0,6,1.0,1.0,1.0,1.0,1.0
o3,4,1,6,0.75,0.0,1.0,1.0,0.7
o3,4,2,6,1.0,1.0,0.5,0.6,0.75
o3,4,3,6,1.0,1.0,1.0,1.0,1.0
o3,4,4,6,1.0,1.0,0.5,0.6,0.75
o3,0,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
o3,0,1,13,1.0,1.0,1.0,1.0,1.0
o3,0,2,13,1.0,1.0,1.0,0.8,0.95
o3,0,3,13,1.0,0.64,1.0,1.0,0.9099999999999999
o3,0,4,13,1.0,0.48,1.0,0.8,0.82
o3,1,0,13,0.75,0.64,1.0,1.0,0.86
o3,1,1,13,0.75,1.0,1.0,1.0,0.95
o3,1,2,13,0.89453125,1.0,1.0,0.8,0.92890625
o3,1,3,13,1.0,1.0,1.0,1.0,1.0
o3,1,4,13,1.0,1.0,1.0,0.8,0.95
o3,2,0,13,1.0,1.0,1.0,1.0,1.0
o3,2,1,13,1.0,1.0,1.0,1.0,1.0
o3,2,2,13,1.0,1.0,1.0,1.0,1.0
o3,2,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
o3,2,4,13,0.91015625,1.0,1.0,0.8,0.93203125
o3,3,0,13,0.75,1.0,1.0,1.0,0.95
o3,3,1,13,1.0,1.0,1.0,1.0,1.0
o3,3,2,13,1.0,1.0,1.0,0.8,0.95
o3,3,3,13,1.0,1.0,1.0,1.0,1.0
o3,3,4,13,1.0,0.64,1.0,0.8,0.86
o3,4,0,13,1.0,1.0,1.0,1.0,1.0
o3,4,1,13,1.0,1.0,1.0,1.0,1.0
o3,4,2,13,1.0,1.0,1.0,0.8,0.95
o3,4,3,13,1.0,1.0,1.0,1.0,1.0
o3,4,4,13,1.0,1.0,1.0,0.8,0.95
o3,0,0,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,0,1,28,0.75,0.2666666666666667,0.0,0.4,0.3166666666666667
o3,0,2,28,0.375,0.2666666666666667,0.0,0.4,0.2416666666666667
o3,0,3,28,1.0,0.0,1.0,1.0,0.75
o3,0,4,28,0.23809523809523808,0.2666666666666667,0.0,0.4,0.21428571428571427
o3,1,0,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,1,1,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,1,2,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,1,3,28,0.9589002267573696,0.5333333333333334,0.9907407407407408,1.0,0.8723356009070296
o3,1,4,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,2,0,28,0.9410430839002268,0.6666666666666667,0.9791666666666666,1.0,0.898625283446712
o3,2,1,28,1.0,1.0,1.0,1.0,1.0
o3,2,2,28,0.26785714285714285,0.2666666666666667,0.0,0.4,0.22023809523809526
o3,2,3,28,0.75,0.2666666666666667,0.5,1.0,0.6166666666666667
o3,2,4,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,3,0,28,0.03571428571428571,0.2666666666666667,0.0,0.4,0.1738095238095238
o3,3,1,28,0.5357142857142857,0.2666666666666667,0.0,0.4,0.27380952380952384
o3,3,2,28,0.07142857142857142,0.2666666666666667,0.0,0.4,0.18095238095238095
o3,3,3,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,3,4,28,0.2976190476190476,0.2666666666666667,0.0,0.4,0.2261904761904762
o3,4,0,28,1.0,1.0,1.0,1.0,1.0
o3,4,1,28,0.7142857142857143,0.2666666666666667,0.0,0.4,0.30952380952380953
o3,4,2,28,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
o3,4,3,28,0.0,0.2666666666666667,0.0,0.4,0.16666666666666669
o3,4,4,28,1.0,0.6666666666666667,1.0,0.8,0.8666666666666666
o3,0,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,0,1,60,0.40625,0.22857142857142856,0.0,0.4,0.23839285714285713
o3,0,2,60,0.1015625,0.22857142857142856,0.0,0.4,0.17745535714285715
o3,0,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,0,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,2,60,0.1171875,0.22857142857142856,0.0,0.4,0.18058035714285714
o3,1,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,4,60,0.13020833333333334,0.22857142857142856,0.0,0.4,0.18318452380952382
o3,2,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,2,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,2,2,60,0.125,0.22857142857142856,0.0,0.4,0.18214285714285713
o3,2,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,2,4,60,0.125,0.22857142857142856,0.0,0.4,0.18214285714285713
o3,3,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,3,1,60,0.0625,0.22857142857142856,0.0,0.4,0.16964285714285715
o3,3,2,60,0.1640625,0.22857142857142856,0.0,0.4,0.18995535714285713
o3,3,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,3,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,4,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,4,1,60,0.0625,0.22857142857142856,0.0,0.4,0.16964285714285715
o3,4,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,4,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,4,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,0,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,0,1,120,0.140625,0.22857142857142856,0.0,0.4,0.18526785714285715
o3,0,2,120,0.05357142857142857,0.22857142857142856,0.0,0.4,0.16785714285714287
o3,0,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,0,4,120,0.08928571428571429,0.22857142857142856,0.0,0.4,0.175
o3,1,0,120,0.0,0.0,0.0,0.0,0.0
o3,1,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,1,4,120,0.05803571428571429,0.22857142857142856,0.0,0.4,0.16875
o3,2,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,2,1,120,0.10044642857142858,0.22857142857142856,0.0,0.4,0.17723214285714287
o3,2,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,2,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,2,4,120,0.10267857142857142,0.22857142857142856,0.0,0.4,0.1776785714285714
o3,3,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,3,1,120,0.12723214285714285,0.22857142857142856,0.0,0.4,0.18258928571428573
o3,3,2,120,0.05022321428571429,0.22857142857142856,0.0,0.4,0.1671875
o3,3,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,3,4,120,0.022321428571428572,0.22857142857142856,0.0,0.4,0.16160714285714287
o3,4,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,4,1,120,0.10044642857142858,0.22857142857142856,0.0,0.4,0.17723214285714287
o3,4,2,120,0.0,0.0,0.0,0.0,0.0
o3,4,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
o3,4,4,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,1,0,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,1,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,1,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,1,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,1,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,0,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,3,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,0,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,0,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,1,0,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,1,1,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,1,2,6,1.0,1.0,0.5,0.3,0.675
claude-sonnet-4-20250514,1,3,6,1.0,1.0,0.5,0.3,0.675
claude-sonnet-4-20250514,1,4,6,1.0,1.0,0.5,0.3,0.675
claude-sonnet-4-20250514,2,0,6,0.75,0.5333333333333334,0.5,0.3,0.5083333333333334
claude-sonnet-4-20250514,2,1,6,0.75,0.5333333333333334,0.5,0.3,0.5083333333333334
claude-sonnet-4-20250514,2,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,3,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-20250514,2,4,6,1.0,1.0,0.5,0.3,0.675
claude-sonnet-4-20250514,3,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,3,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,3,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,4,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,4,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-20250514,4,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,0,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-20250514,0,1,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-20250514,0,2,13,0.796875,0.32,1.0,0.8,0.739375
claude-sonnet-4-20250514,0,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-20250514,0,4,13,1.0,0.48,1.0,0.8,0.82
claude-sonnet-4-20250514,1,0,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,1,1,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,1,2,13,0.89453125,0.48,0.5,0.3,0.52390625
claude-sonnet-4-20250514,1,3,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,1,4,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,2,0,13,0.75,0.48,0.4166666666666667,0.3,0.47000000000000003
claude-sonnet-4-20250514,2,1,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,2,2,13,0.89453125,0.64,0.5,0.3,0.5639062499999999
claude-sonnet-4-20250514,2,3,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,2,4,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-20250514,3,0,13,1.0,0.64,1.0,1.0,0.9099999999999999
claude-sonnet-4-20250514,3,1,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-20250514,3,2,13,0.89453125,0.48,1.0,0.8,0.79890625
claude-sonnet-4-20250514,3,3,13,1.0,0.64,1.0,1.0,0.9099999999999999
claude-sonnet-4-20250514,3,4,13,0.91015625,0.48,1.0,0.8,0.80203125
claude-sonnet-4-20250514,4,0,13,1.0,0.64,1.0,1.0,0.9099999999999999
claude-sonnet-4-20250514,4,1,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-20250514,4,2,13,0.89453125,0.48,1.0,0.8,0.79890625
claude-sonnet-4-20250514,4,3,13,1.0,0.64,1.0,1.0,0.9099999999999999
claude-sonnet-4-20250514,4,4,13,0.81640625,0.48,1.0,0.8,0.78328125
claude-sonnet-4-20250514,0,0,28,0.826530612244898,0.5333333333333334,1.0,1.0,0.8486394557823129
claude-sonnet-4-20250514,0,1,28,0.9410430839002268,0.5333333333333334,1.0,1.0,0.8715419501133788
claude-sonnet-4-20250514,0,2,28,0.9410430839002268,0.6666666666666667,1.0,0.8,0.8548752834467119
claude-sonnet-4-20250514,0,3,28,0.9589002267573696,0.6666666666666667,1.0,1.0,0.9084467120181406
claude-sonnet-4-20250514,0,4,28,0.8713151927437641,1.0,0.5,0.6,0.7242630385487528
claude-sonnet-4-20250514,1,0,28,0.6785714285714286,0.6666666666666667,0.5,0.3,0.5273809523809524
claude-sonnet-4-20250514,1,1,28,0.9410430839002268,0.5333333333333334,0.5,0.3,0.5465419501133788
claude-sonnet-4-20250514,1,2,28,0.9410430839002268,0.5333333333333334,0.5,0.3,0.5465419501133788
claude-sonnet-4-20250514,1,3,28,0.9410430839002268,0.6666666666666667,0.5,0.3,0.579875283446712
claude-sonnet-4-20250514,1,4,28,0.9529478458049887,0.6666666666666667,0.5,0.3,0.5822562358276644
claude-sonnet-4-20250514,2,0,28,0.6785714285714286,0.6666666666666667,0.5,0.3,0.5273809523809524
claude-sonnet-4-20250514,2,1,28,0.75,0.5333333333333334,0.5,0.3,0.5083333333333334
claude-sonnet-4-20250514,2,2,28,0.8832199546485261,0.6666666666666667,0.5,0.3,0.5683106575963719
claude-sonnet-4-20250514,2,3,28,0.9410430839002268,0.5333333333333334,0.5,0.3,0.5465419501133788
claude-sonnet-4-20250514,2,4,28,0.8713151927437641,0.6666666666666667,0.5,0.3,0.5659297052154195
claude-sonnet-4-20250514,3,0,28,0.8832199546485261,0.6666666666666667,1.0,1.0,0.893310657596372
claude-sonnet-4-20250514,3,1,28,0.8786848072562359,0.5333333333333334,1.0,1.0,0.8590702947845805
claude-sonnet-4-20250514,3,2,28,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,3,3,28,1.0,0.6666666666666667,1.0,1.0,0.9166666666666666
claude-sonnet-4-20250514,3,4,28,0.8163265306122449,0.5333333333333334,1.0,0.6,0.7465986394557824
claude-sonnet-4-20250514,4,0,28,0.6428571428571429,0.6666666666666667,1.0,1.0,0.8452380952380952
claude-sonnet-4-20250514,4,1,28,0.9410430839002268,0.5333333333333334,1.0,1.0,0.8715419501133788
claude-sonnet-4-20250514,4,2,28,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-20250514,4,3,28,1.0,0.6666666666666667,1.0,1.0,0.9166666666666666
claude-sonnet-4-20250514,4,4,28,0.8650793650793651,0.5333333333333334,0.9933333333333333,0.6,0.7543492063492063
claude-sonnet-4-20250514,0,0,60,0.015625,0.22857142857142856,0.0,0.5,0.18526785714285715
claude-sonnet-4-20250514,0,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,4,60,0.15625,0.22857142857142856,0.0,0.4,0.18839285714285714
claude-sonnet-4-20250514,1,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,4,60,0.052083333333333336,0.22857142857142856,0.0,0.4,0.16755952380952382
claude-sonnet-4-20250514,2,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,3,60,0.0078125,0.22857142857142856,0.0,0.4,0.15870535714285713
claude-sonnet-4-20250514,3,4,60,0.052083333333333336,0.22857142857142856,0.0,0.4,0.16755952380952382
claude-sonnet-4-20250514,4,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,4,60,0.052083333333333336,0.22857142857142856,0.0,0.4,0.16755952380952382
claude-sonnet-4-20250514,0,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,2,120,0.10379464285714286,0.22857142857142856,0.0,0.4,0.17790178571428572
claude-sonnet-4-20250514,0,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,0,4,120,0.05580357142857143,0.22857142857142856,0.0,0.4,0.1683035714285714
claude-sonnet-4-20250514,1,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,1,4,120,0.05580357142857143,0.22857142857142856,0.0,0.4,0.1683035714285714
claude-sonnet-4-20250514,2,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,1,120,0.026785714285714284,0.22857142857142856,0.0,0.4,0.1625
claude-sonnet-4-20250514,2,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,2,4,120,0.203125,0.22857142857142856,0.0,0.4,0.19776785714285713
claude-sonnet-4-20250514,3,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,3,4,120,0.05580357142857143,0.22857142857142856,0.0,0.4,0.1683035714285714
claude-sonnet-4-20250514,4,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-20250514,4,4,120,0.203125,0.22857142857142856,0.0,0.4,0.19776785714285713
