model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
claude-sonnet-4-20250514,1,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-20250514,2,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
claude-sonnet-4-20250514,2,4,6,1.0,0.3,1.0,0.4,0.6357142857142858
claude-sonnet-4-20250514,3,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-20250514,3,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
claude-sonnet-4-20250514,3,4,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-20250514,4,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-20250514,4,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,2,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
claude-sonnet-4-20250514,4,4,6,1.0,0.3,1.0,0.4,0.6357142857142858
claude-sonnet-4-20250514,0,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,1,13,1.0,0.9777777777777777,1.0,0.4,0.780952380952381
claude-sonnet-4-20250514,0,2,13,1.0,0.9777777777777777,1.0,0.4,0.780952380952381
claude-sonnet-4-20250514,0,3,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-20250514,0,4,13,1.0,0.3333333333333333,1.0,0.4,0.6428571428571429
claude-sonnet-4-20250514,1,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,1,13,1.0,0.9333333333333332,1.0,0.4,0.7714285714285715
claude-sonnet-4-20250514,1,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,3,13,1.0,0.6444444444444445,1.0,0.6,0.780952380952381
claude-sonnet-4-20250514,1,4,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095237
claude-sonnet-4-20250514,2,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,1,13,1.0,0.7777777777777778,1.0,0.4,0.7380952380952381
claude-sonnet-4-20250514,2,2,13,1.0,0.9333333333333332,1.0,0.4,0.7714285714285715
claude-sonnet-4-20250514,2,3,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-20250514,2,4,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095237
claude-sonnet-4-20250514,3,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,1,13,1.0,0.9777777777777777,1.0,0.4,0.780952380952381
claude-sonnet-4-20250514,3,2,13,1.0,0.8666666666666667,1.0,0.4,0.7571428571428571
claude-sonnet-4-20250514,3,3,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-20250514,3,4,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095237
claude-sonnet-4-20250514,4,0,13,1.0,0.9333333333333332,1.0,0.4,0.7714285714285715
claude-sonnet-4-20250514,4,1,13,1.0,0.7777777777777778,1.0,0.4,0.7380952380952381
claude-sonnet-4-20250514,4,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,3,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-20250514,4,4,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095237
claude-sonnet-4-20250514,0,0,28,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,1,28,1.0,0.9795918367346937,1.0,0.4,0.7813411078717201
claude-sonnet-4-20250514,0,2,28,1.0,0.9795918367346937,1.0,0.4,0.7813411078717201
claude-sonnet-4-20250514,0,3,28,1.0,0.6938775510204082,1.0,0.4,0.7201166180758017
claude-sonnet-4-20250514,0,4,28,1.0,0.24489795918367344,1.0,0.4,0.6239067055393586
claude-sonnet-4-20250514,1,0,28,1.0,0.7244897959183674,1.0,0.4,0.7266763848396501
claude-sonnet-4-20250514,1,1,28,1.0,0.9795918367346937,1.0,0.4,0.7813411078717201
claude-sonnet-4-20250514,1,2,28,1.0,0.9795918367346937,1.0,0.4,0.7813411078717201
claude-sonnet-4-20250514,1,3,28,1.0,0.7040816326530613,1.0,0.6,0.7937317784256559
claude-sonnet-4-20250514,1,4,28,1.0,0.21428571428571427,1.0,0.4,0.6173469387755102
claude-sonnet-4-20250514,2,0,28,1.0,0.8163265306122449,1.0,0.4,0.7463556851311954
claude-sonnet-4-20250514,2,1,28,1.0,0.9795918367346937,1.0,0.4,0.7813411078717201
claude-sonnet-4-20250514,2,2,28,1.0,0.9285714285714285,1.0,0.4,0.770408163265306
claude-sonnet-4-20250514,2,3,28,1.0,0.6938775510204082,1.0,0.4,0.7201166180758017
claude-sonnet-4-20250514,2,4,28,1.0,0.24489795918367344,1.0,0.4,0.6239067055393586
claude-sonnet-4-20250514,3,0,28,1.0,0.7653061224489796,1.0,0.4,0.7354227405247814
claude-sonnet-4-20250514,3,1,28,1.0,0.9897959183673469,1.0,0.4,0.7835276967930029
claude-sonnet-4-20250514,3,2,28,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,3,28,1.0,0.6938775510204082,1.0,0.4,0.7201166180758017
claude-sonnet-4-20250514,3,4,28,1.0,0.24489795918367344,1.0,0.4,0.6239067055393586
claude-sonnet-4-20250514,4,0,28,1.0,0.7346938775510204,1.0,0.4,0.7288629737609329
claude-sonnet-4-20250514,4,1,28,1.0,0.9183673469387755,1.0,0.4,0.7682215743440234
claude-sonnet-4-20250514,4,2,28,1.0,0.7346938775510204,1.0,0.4,0.7288629737609329
claude-sonnet-4-20250514,4,3,28,1.0,0.6836734693877551,1.0,0.4,0.7179300291545189
claude-sonnet-4-20250514,4,4,28,1.0,0.23469387755102042,1.0,0.4,0.6217201166180758
claude-sonnet-4-20250514,0,0,60,0.0,0.0,0.031007751937984496,0.0,0.006644518272425249
claude-sonnet-4-20250514,0,1,60,0.0,0.0,0.42635658914728686,0.0,0.09136212624584718
claude-sonnet-4-20250514,0,2,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
claude-sonnet-4-20250514,0,3,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-20250514,0,4,60,0.0,0.0,0.2170542635658915,0.0,0.04651162790697675
claude-sonnet-4-20250514,1,0,60,0.0,0.0,0.12403100775193798,0.0,0.026578073089700997
claude-sonnet-4-20250514,1,1,60,0.0,0.0,0.023255813953488396,0.0,0.004983388704318942
claude-sonnet-4-20250514,1,2,60,0.0,0.0,0.0387596899224806,0.0,0.008305647840531557
claude-sonnet-4-20250514,1,3,60,0.0,0.0,0.25193798449612403,0.0,0.05398671096345515
claude-sonnet-4-20250514,1,4,60,0.0,0.0,0.04651162790697679,0.0,0.009966777408637884
claude-sonnet-4-20250514,2,0,60,0.0,0.0,0.027131782945736444,0.0,0.0058139534883720955
claude-sonnet-4-20250514,2,1,60,0.0,0.0,0.04263565891472865,0.0,0.00913621262458471
claude-sonnet-4-20250514,2,2,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
claude-sonnet-4-20250514,2,3,60,0.0,0.0,0.06976744186046509,0.0,0.014950166112956806
claude-sonnet-4-20250514,2,4,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
claude-sonnet-4-20250514,3,0,60,0.0,0.0,0.2984496124031008,0.0,0.06395348837209303
claude-sonnet-4-20250514,3,1,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
claude-sonnet-4-20250514,3,2,60,0.0,0.0,0.2713178294573644,0.0,0.058139534883720936
claude-sonnet-4-20250514,3,3,60,0.0,0.0,0.28294573643410853,0.0,0.06063122923588039
claude-sonnet-4-20250514,3,4,60,0.0,0.0,0.034883720930232544,0.0,0.007475083056478403
claude-sonnet-4-20250514,4,0,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
claude-sonnet-4-20250514,4,1,60,0.0,0.0,0.3682170542635659,0.0,0.07890365448504984
claude-sonnet-4-20250514,4,2,60,0.0,0.0,0.31395348837209297,0.0,0.06727574750830564
claude-sonnet-4-20250514,4,3,60,0.0,0.0,0.19767441860465115,0.0,0.042358803986710956
claude-sonnet-4-20250514,4,4,60,0.0,0.0,0.37984496124031003,0.0,0.0813953488372093
claude-sonnet-4-20250514,0,0,120,0.0,0.0,0.013471901462663582,0.0,0.0028868360277136246
claude-sonnet-4-20250514,0,1,120,0.0,0.0,0.14434180138568128,0.0,0.03093038601121742
claude-sonnet-4-20250514,0,2,120,0.0,0.0,0.0211701308698999,0.0,0.00453645661497855
claude-sonnet-4-20250514,0,3,120,0.0,0.0,0.13664357197844498,0.0,0.029280765423952495
claude-sonnet-4-20250514,0,4,120,0.0,0.0,0.01732101616628179,0.0,0.0037116463213460976
claude-sonnet-4-20250514,1,0,120,0.0,0.0,0.10007698229407234,0.0,0.021445067634444072
claude-sonnet-4-20250514,1,1,120,0.0,0.0,0.003849114703618206,0.0,0.0008248102936324728
claude-sonnet-4-20250514,1,2,120,0.0,0.0,0.0423402617397998,0.0,0.0090729132299571
claude-sonnet-4-20250514,1,3,120,0.0,0.0,0.04618937644341801,0.0,0.009897723523589573
claude-sonnet-4-20250514,1,4,120,0.0,0.0,0.03464203233256349,0.0,0.007423292642692175
claude-sonnet-4-20250514,2,0,120,0.0,0.0,0.013471901462663582,0.0,0.0028868360277136246
claude-sonnet-4-20250514,2,1,120,0.0,0.0,0.015396458814472639,0.0,0.003299241174529851
claude-sonnet-4-20250514,2,2,120,0.0,0.0,0.13279445727482678,0.0,0.02845595513032002
claude-sonnet-4-20250514,2,3,120,0.0,0.0,0.015396458814472639,0.0,0.003299241174529851
claude-sonnet-4-20250514,2,4,120,0.0,0.0,0.015396458814472639,0.0,0.003299241174529851
claude-sonnet-4-20250514,3,0,120,0.0,0.0,0.0211701308698999,0.0,0.00453645661497855
claude-sonnet-4-20250514,3,1,120,0.0,0.0,0.013471901462663582,0.0,0.0028868360277136246
claude-sonnet-4-20250514,3,2,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-20250514,3,3,120,0.0,0.0,0.1347190146266359,0.0,0.028868360277136268
claude-sonnet-4-20250514,3,4,120,0.0,0.0,0.12124711316397224,0.0,0.025981524249422624
claude-sonnet-4-20250514,4,0,120,0.0,0.0,0.0423402617397998,0.0,0.0090729132299571
claude-sonnet-4-20250514,4,1,120,0.0,0.0,0.19245573518090833,0.0,0.041240514681623215
claude-sonnet-4-20250514,4,2,120,0.0,0.0,0.015396458814472639,0.0,0.003299241174529851
claude-sonnet-4-20250514,4,3,120,0.0,0.0,0.03464203233256349,0.0,0.007423292642692175
claude-sonnet-4-20250514,4,4,120,0.0,0.0,0.032717474980754425,0.0,0.007010887495875949
gemini-2.5-flash,0,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gemini-2.5-flash,0,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,1,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,1,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gemini-2.5-flash,1,4,3,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,2,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,2,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,2,3,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gemini-2.5-flash,3,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gemini-2.5-flash,4,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,2,6,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,0,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
gemini-2.5-flash,0,4,6,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,1,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,2,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
gemini-2.5-flash,1,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,2,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,2,2,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
gemini-2.5-flash,2,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,2,6,1.0,1.0,1.0,0.8,0.9285714285714286
gemini-2.5-flash,3,3,6,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,3,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,2,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
gemini-2.5-flash,4,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,1,13,0.0,0.0,0.8148148148148148,0.0,0.1746031746031746
gemini-2.5-flash,0,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,3,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,4,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,0,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
gemini-2.5-flash,1,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,3,13,1.0,0.7111111111111111,1.0,0.8,0.8666666666666666
gemini-2.5-flash,1,4,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,3,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,4,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,0,13,1.0,1.0,1.0,0.8,0.9285714285714286
gemini-2.5-flash,3,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,3,13,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,3,4,13,1.0,1.0,1.0,0.8,0.9285714285714286
gemini-2.5-flash,4,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,3,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,4,4,13,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,0,0,28,0.0,0.0,0.10204081632653063,0.0,0.021865889212827994
gemini-2.5-flash,0,1,28,0.0,0.0,0.14455782312925167,0.0,0.030976676384839644
gemini-2.5-flash,0,2,28,0.0,0.0,0.6377551020408163,0.0,0.13666180758017493
gemini-2.5-flash,0,3,28,0.0,0.0,0.17006802721088435,0.0,0.03644314868804665
gemini-2.5-flash,0,4,28,0.0,0.0,0.13605442176870744,0.0,0.02915451895043731
gemini-2.5-flash,1,0,28,0.0,0.0,0.0935374149659864,0.0,0.02004373177842566
gemini-2.5-flash,1,1,28,0.0,0.0,0.26360544217687076,0.0,0.05648688046647231
gemini-2.5-flash,1,2,28,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,1,3,28,0.0,0.0,0.32312925170068024,0.0,0.06924198250728862
gemini-2.5-flash,1,4,28,0.0,0.0,0.6887755102040817,0.0,0.14759475218658893
gemini-2.5-flash,2,0,28,0.0,0.0,0.0935374149659864,0.0,0.02004373177842566
gemini-2.5-flash,2,1,28,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,2,2,28,1.0,1.0,1.0,0.6,0.8571428571428571
gemini-2.5-flash,2,3,28,0.0,0.0,0.1275510204081632,0.0,0.027332361516034975
gemini-2.5-flash,2,4,28,0.0,0.0,0.1275510204081632,0.0,0.027332361516034975
gemini-2.5-flash,3,0,28,1.0,1.0,1.0,0.4,0.7857142857142857
gemini-2.5-flash,3,1,28,1.0,0.9285714285714285,1.0,0.4,0.770408163265306
gemini-2.5-flash,3,2,28,0.0,0.0,0.14455782312925167,0.0,0.030976676384839644
gemini-2.5-flash,3,3,28,0.0,0.0,0.1530612244897959,0.0,0.03279883381924198
gemini-2.5-flash,3,4,28,0.0,0.0,0.1275510204081632,0.0,0.027332361516034975
gemini-2.5-flash,4,0,28,0.0,0.0,0.1785714285714286,0.0,0.03826530612244899
gemini-2.5-flash,4,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
gemini-2.5-flash,4,2,28,0.0,0.0,0.14455782312925167,0.0,0.030976676384839644
gemini-2.5-flash,4,3,28,0.0,0.0,0.13605442176870744,0.0,0.02915451895043731
gemini-2.5-flash,4,4,28,0.0,0.0,0.13605442176870744,0.0,0.02915451895043731
gemini-2.5-flash,0,0,60,0.0,0.0,0.04651162790697679,0.0,0.009966777408637884
gemini-2.5-flash,0,1,60,0.0,0.0,0.05813953488372094,0.0,0.012458471760797344
gemini-2.5-flash,0,2,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
gemini-2.5-flash,0,3,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
gemini-2.5-flash,0,4,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
gemini-2.5-flash,1,0,60,0.0,0.0,0.04651162790697679,0.0,0.009966777408637884
gemini-2.5-flash,1,1,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
gemini-2.5-flash,1,2,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
gemini-2.5-flash,1,3,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
gemini-2.5-flash,1,4,60,0.0,0.0,0.06976744186046509,0.0,0.014950166112956806
gemini-2.5-flash,2,0,60,0.0,0.0,0.04651162790697679,0.0,0.009966777408637884
gemini-2.5-flash,2,1,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
gemini-2.5-flash,2,2,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
gemini-2.5-flash,2,3,60,0.0,0.0,0.05813953488372094,0.0,0.012458471760797344
gemini-2.5-flash,2,4,60,0.0,0.0,0.06976744186046509,0.0,0.014950166112956806
gemini-2.5-flash,3,0,60,0.0,0.0,0.05038759689922484,0.0,0.010797342192691036
gemini-2.5-flash,3,1,60,0.0,0.0,0.05813953488372094,0.0,0.012458471760797344
gemini-2.5-flash,3,2,60,0.0,0.0,0.05813953488372094,0.0,0.012458471760797344
gemini-2.5-flash,3,3,60,0.0,0.0,0.05426356589147289,0.0,0.011627906976744191
gemini-2.5-flash,3,4,60,0.0,0.0,0.05426356589147289,0.0,0.011627906976744191
gemini-2.5-flash,4,0,60,0.0,0.0,0.05038759689922484,0.0,0.010797342192691036
gemini-2.5-flash,4,1,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
gemini-2.5-flash,4,2,60,0.0,0.0,0.06589147286821705,0.0,0.014119601328903652
gemini-2.5-flash,4,3,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
gemini-2.5-flash,4,4,60,0.0,0.0,0.06201550387596899,0.0,0.013289036544850499
gemini-2.5-flash,0,0,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,0,1,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,0,2,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,0,3,120,0.0,0.0,0.026943802925327165,0.0,0.005773672055427249
gemini-2.5-flash,0,4,120,0.0,0.0,0.026943802925327165,0.0,0.005773672055427249
gemini-2.5-flash,1,0,120,0.0,0.0,0.019245573518090846,0.0,0.004124051468162324
gemini-2.5-flash,1,1,120,0.0,0.0,0.023094688221709053,0.0,0.004948861761794797
gemini-2.5-flash,1,2,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,1,3,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,1,4,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,2,0,120,0.0,0.0,0.019245573518090846,0.0,0.004124051468162324
gemini-2.5-flash,2,1,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,2,2,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,2,3,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,2,4,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,3,0,120,0.0,0.0,0.01732101616628179,0.0,0.0037116463213460976
gemini-2.5-flash,3,1,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,3,2,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,3,3,120,0.0,0.0,0.023094688221709053,0.0,0.004948861761794797
gemini-2.5-flash,3,4,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,4,0,120,0.0,0.0,0.019245573518090846,0.0,0.004124051468162324
gemini-2.5-flash,4,1,120,0.0,0.0,0.028868360277136223,0.0,0.006186077202243476
gemini-2.5-flash,4,2,120,0.0,0.0,0.025019245573518107,0.0,0.005361266908611023
gemini-2.5-flash,4,3,120,0.0,0.0,0.026943802925327165,0.0,0.005773672055427249
gemini-2.5-flash,4,4,120,0.0,0.0,0.0211701308698999,0.0,0.00453645661497855
claude-sonnet-4-5-20250929,0,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,0,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,1,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,1,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,1,2,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,1,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,1,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,2,4,3,1.0,0.3,1.0,0.4,0.6357142857142858
claude-sonnet-4-5-20250929,3,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,3,4,3,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
claude-sonnet-4-5-20250929,4,0,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,4,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,4,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,4,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-5-20250929,4,4,3,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
claude-sonnet-4-5-20250929,0,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-5-20250929,0,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,2,6,1.0,0.9,1.0,0.4,0.7642857142857142
claude-sonnet-4-5-20250929,0,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
claude-sonnet-4-5-20250929,0,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,1,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
claude-sonnet-4-5-20250929,1,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
